x,y,z,intensity,classification
174.0008,80.43416,152.63022,152.13309,2
67.03218,93.12369,151.91402,188.67703,2
59.88092,42.668198,150.18146,215.87843,2
48.9334,65.45044,151.79402,211.6249,2
108.51316,44.142242,152.2672,61.740654,2
112.23604,16.168613,152.4515,184.16154,2
55.910675,67.52982,151.87323,180.92369,2
37.36005,95.39997,151.4743,210.25282,2
55.385296,56.93799,151.73085,175.15514,2
55.253498,18.48845,153.0299,81.78189,5
138.72264,101.23267,153.50299,237.46077,2
154.39824,21.838675,151.3738,193.36005,2
155.66599,43.25363,152.72821,137.31459,5
127.70584,25.54611,152.12201,115.21628,5
130.13083,105.353004,154.20874,87.89142,5
87.75848,100.72157,151.52785,92.088615,2
184.34657,119.48087,154.26454,188.82076,2
124.59817,148.31354,153.89737,99.6066,5
64.02394,142.07419,150.79948,179.8448,2
182.5842,71.785484,151.43465,196.75197,2
4.2946796,123.662,150.90611,190.20667,2
164.23836,1.7329494,151.67252,62.78504,2
94.49085,91.555374,151.49028,188.67686,2
196.00229,3.51783,153.47113,88.20879,5
76.92519,35.60425,151.65404,171.28839,2
95.5219,67.40334,151.7539,208.20175,2
186.93825,58.77526,151.54338,165.48926,2
184.66718,12.462246,151.96004,170.73079,2
33.349953,35.738884,150.91808,70.1355,2
164.183,64.303276,150.82283,188.72466,2
68.87512,59.04393,151.8026,176.57957,2
27.047619,30.712944,150.76422,169.73116,2
15.220505,43.04516,151.27962,182.13158,2
138.87949,146.37895,153.18552,163.31003,2
82.630585,117.5101,151.5113,155.07948,2
47.79987,101.04742,151.82713,90.442184,2
91.19762,100.60058,151.41956,171.55923,2
79.98235,148.99449,151.57208,52.76382,2
78.775215,86.49066,151.72076,206.46623,2
94.11116,146.32758,152.33716,167.95584,2
198.54413,32.822586,152.79193,155.16374,2
172.81018,119.400215,154.2386,96.17856,2
98.82477,20.425978,152.88956,67.140274,2
31.188614,118.30304,150.97495,185.32434,2
11.428974,74.75588,150.67163,66.51332,2
180.85562,147.84454,155.3,207.99672,2
56.302082,83.95092,152.0887,188.08098,2
186.03207,78.499176,153.85721,95.44052,5
137.79616,71.16643,151.71124,38.648117,2
20.381483,11.857762,149.39705,188.00285,2
180.93501,8.3205385,151.78827,179.27385,2
118.041885,76.95647,152.11203,181.70639,2
91.77623,118.44669,151.66864,176.52547,2
65.34018,72.55331,152.03716,182.39256,2
34.541954,68.27665,151.57388,110.353615,2
168.86877,20.681433,151.75127,182.56413,2
169.34196,68.44097,151.02106,113.13507,2
58.309513,100.89528,151.9389,182.27339,2
153.75331,80.76072,153.00131,190.45102,2
178.54927,125.74087,154.55232,62.758217,2
167.46248,112.6063,154.21896,109.31137,5
61.718086,24.461998,151.36403,177.61655,2
181.21242,140.17233,155.15907,67.21101,2
115.62705,102.35943,152.26642,188.99757,2
122.29222,139.25569,152.85641,169.7417,2
67.88134,123.80235,151.26273,171.3808,2
12.826494,22.334948,150.80049,185.03117,2
37.823967,70.736465,151.59494,149.72623,2
48.90032,34.558315,149.64268,185.45879,2
99.57397,118.38016,152.68066,66.40807,5
72.12611,99.75471,153.62439,69.29726,5
99.841866,47.736008,151.51964,159.86436,2
23.36211,75.763664,151.00473,193.1943,2
69.214294,56.583576,151.64255,189.8728,2
35.782303,25.047031,149.51875,185.59625,2
89.33968,137.59114,151.96565,134.76819,2
157.36108,67.73228,150.99179,181.99565,2
36.68826,144.81848,150.55962,170.24796,2
90.310905,127.80305,151.7784,216.44606,2
84.146774,6.9114094,152.46071,191.6265,2
66.1941,72.20102,153.03831,89.14959,5
58.94766,23.124964,151.29732,158.8239,2
16.72272,23.444065,150.69672,200.67108,2
109.31869,4.47517,152.3029,168.74112,2
115.88225,18.603292,152.35951,188.79472,2
96.74174,28.358816,153.7476,115.53441,5
7.603316,14.261327,149.91202,158.88599,2
161.41908,99.0956,154.16219,87.41852,5
53.346764,24.644255,152.28824,92.22882,5
123.789276,128.9523,152.84207,188.85916,2
180.5405,71.45443,151.43759,164.10704,2
51.754036,29.967257,150.26482,47.156902,5
22.543213,0.41453594,150.58904,198.06337,2
154.73535,52.445892,152.02673,127.03352,5
195.18842,115.20155,155.21541,134.55748,5
181.54387,70.25843,151.17715,190.15996,2
15.970057,140.42308,151.23581,157.08818,2
79.297516,82.294785,152.61609,107.11947,5
1.12276,94.18222,151.499,64.87967,5
3.3070946,112.74075,150.57283,125.17838,2
136.6626,130.64737,153.20879,178.52344,2
164.74954,125.4101,154.15839,213.5966,2
37.961857,70.44979,151.58636,206.68755,2
99.3975,147.19536,153.29951,104.87034,5
164.10066,49.2103,153.01178,113.09194,5
66.74895,90.75917,151.9533,160.25816,2
52.841534,75.50006,153.4599,63.712616,5
8.753513,26.259628,151.05527,163.53229,2
0.11050193,10.235634,149.54555,194.02026,2
104.98042,98.61003,151.83672,73.30368,2
92.44446,147.0214,152.80505,81.16197,5
171.61156,49.74464,152.09213,188.09207,2
165.98495,24.463575,153.08032,33.73968,5
179.81891,85.8031,152.94171,89.57845,2
183.46387,37.02472,154.15317,49.280537,5
156.28746,6.7134595,153.20506,52.49699,5
130.6862,25.771793,151.7416,70.88836,2
162.55186,10.596008,151.44969,196.11212,2
170.97884,52.820145,151.87639,207.53107,2
164.44841,23.354279,151.59238,171.18893,2
177.42459,23.300842,152.0914,194.40675,2
120.94024,138.71072,152.80917,174.6383,2
23.99135,50.74282,151.30801,61.30612,2
23.862352,114.61622,152.56058,47.3264,5
66.1711,72.80962,152.00499,191.68613,2
11.449634,3.1322935,149.07477,202.57262,2
17.279951,147.54628,151.37283,199.36223,2
143.60695,126.27096,153.50925,219.28815,2
49.497063,108.39556,152.98027,55.2055,5
29.27388,142.15443,152.01974,91.10371,5
84.332,39.075184,151.91304,129.2442,2
196.18768,2.4513085,151.87424,171.66576,2
33.15411,88.13135,152.7916,71.09109,5
66.75519,73.4449,152.05623,151.64421,2
138.2773,66.20253,150.83452,177.92842,2
185.0166,19.183144,153.43495,107.23392,5
122.84133,72.907005,153.57962,127.51852,5
84.91669,51.007557,151.10251,80.540115,5
16.729622,117.77244,152.55807,111.659584,5
168.71194,82.84001,152.96881,148.29033,2
169.34196,43.722347,152.11272,196.23456,2
150.51071,55.80074,151.16438,160.2171,2
28.727299,122.1677,150.88445,32.599045,2
51.786057,76.61567,151.98923,171.82362,2
76.36744,65.48875,151.99525,92.297356,2
124.58053,74.8447,152.08902,179.91422,2
84.32074,99.38597,151.52245,215.97893,2
175.34023,118.546364,154.1133,154.60968,2
153.11307,68.74318,151.19148,221.87141,2
2.4441972,99.35483,150.25214,205.5728,2
170.45468,129.76936,156.01884,117.153145,5
12.039016,50.354996,151.11482,173.09364,2
152.75551,50.469177,151.55818,171.87434,2
55.17459,127.19234,151.07191,185.84673,2
92.34315,69.845146,151.83223,198.73082,2
103.56362,142.38127,152.5711,173.43422,2
51.19692,93.435585,152.00366,185.24178,2
140.97902,47.142582,151.56505,158.08261,2
93.68763,29.210377,152.8783,210.0665,2
197.0273,105.44297,153.64427,202.5359,2
47.649265,8.18824,151.71329,108.091736,2
110.32115,124.51704,152.79181,90.8602,5
55.688427,78.98066,152.02686,170.84085,2
191.51854,79.84969,152.48694,195.38506,2
54.917538,5.2130485,151.83092,139.65749,2
178.20743,132.10977,155.36107,48.83355,5
14.636177,67.38915,151.42561,88.732445,5
74.63735,140.07977,151.26637,120.11705,2
125.78098,59.110306,150.73048,52.687378,2
197.85066,125.30562,154.68031,84.21857,2
87.540596,43.841053,151.51978,179.18372,2
137.67377,101.11447,153.45776,91.732956,2
44.66572,18.37286,150.68663,180.07167,2
130.76477,28.087158,153.22858,104.705284,5
49.844513,92.59038,151.95567,179.83105,2
74.820335,41.161102,150.75302,125.693184,2
150.30347,144.76785,155.36159,113.91996,5
114.98886,147.88345,154.59535,77.67305,5
66.265625,93.685005,151.89429,156.11005,2
37.508835,64.46617,151.52379,198.76646,2
102.823715,62.01135,151.0778,193.89734,2
113.15729,102.03586,152.58575,115.8835,5
74.54381,147.8018,152.97922,116.78302,5
145.84514,118.37698,153.70683,172.09291,2
8.665392,125.33373,150.99545,82.538284,2
81.271095,59.723362,151.70456,148.1707,2
3.2252073,97.685165,150.40239,110.6346,2
90.95559,89.443634,151.63715,48.459293,2
139.8809,96.66977,153.47824,158.12924,2
186.3279,65.574615,150.99431,202.2281,2
39.637646,124.79956,150.95529,160.53175,2
98.2217,111.25286,152.54567,76.34704,5
110.79347,138.45326,154.08762,109.79729,5
94.81749,26.706127,152.92801,176.14983,2
106.27746,82.172585,153.1817,106.10186,5
157.35573,6.118635,151.40556,159.4754,2
120.08353,106.04203,152.56033,150.61205,2
86.55284,93.23185,152.35562,91.434044,5
90.32239,137.95253,152.01503,196.75511,2
42.179527,20.252369,150.22116,184.7554,2
8.843317,129.06741,151.57108,103.59262,5
130.16902,15.965922,151.73526,192.09698,2
94.264275,113.58546,151.72629,78.7742,2
44.17462,90.09951,151.85501,198.59422,2
151.74634,59.46527,150.9001,93.599144,2
79.937614,17.860947,152.54387,182.17683,2
175.40454,143.33913,154.92035,233.31032,2
1.9435718,59.278038,150.6223,175.10846,2
73.07744,50.724445,150.84462,175.11958,2
147.27739,89.811035,153.79996,102.016685,5
161.28796,50.241898,151.89214,29.783295,2
67.36954,94.76292,151.96382,96.92083,2
179.70958,57.37116,152.88304,89.525116,5
156.34967,130.94788,153.90575,131.31181,2
29.131758,108.32702,151.0213,159.68402,2
191.49283,107.36482,153.66429,80.90855,2
116.65129,121.82544,152.49835,113.22802,2
78.516594,24.135193,152.46144,184.74722,2
114.37298,16.916243,152.38918,154.01479,2
8.728955,100.35416,150.28195,190.31853,2
91.33669,144.80038,152.17595,159.29262,2
128.33191,93.814476,152.92163,208.13495,2
155.20976,115.18218,155.15498,114.90223,5
71.76373,111.759125,151.55716,186.29558,2
89.22263,105.94711,151.40724,194.2593,2
178.6697,1.6609632,151.66917,100.720726,2
58.830727,124.62135,151.15752,196.23827,2
156.60257,13.512617,151.38248,205.44942,2
17.93065,120.70781,150.85841,181.13359,2
165.03474,125.65234,154.22084,136.47687,2
9.847294,77.99851,150.49364,147.8429,2
112.28381,142.58537,152.76523,158.2167,2
110.39004,96.24746,151.94275,202.69847,2
60.830673,69.244774,153.04428,78.963745,5
93.90127,25.119978,152.89749,193.94533,2
58.763477,76.34413,152.87134,93.75384,5
42.82486,64.05514,153.0953,71.21511,5
98.56301,102.37684,152.84299,119.19286,5
58.9481,25.919712,151.02924,80.0979,2
102.003235,5.0125074,152.40334,155.57689,2
38.557705,120.909805,151.0998,183.78001,2
125.355774,82.1385,152.5851,170.5555,2
17.641386,76.73374,150.70065,176.8402,2
135.10498,21.484913,151.50093,211.65308,2
84.61497,10.42136,152.55212,173.41658,2
46.343212,48.933495,151.27307,190.47739,2
48.252056,106.02442,151.6794,173.77835,2
169.51146,146.40906,154.68187,207.39772,2
173.39441,146.93892,155.32565,66.25443,5
75.22029,45.73626,150.53525,182.25269,2
102.88093,149.9977,152.76874,158.7016,2
1.8334414,91.24552,150.19626,174.45622,2
145.41895,17.078775,151.30087,134.741,2
165.04611,106.7856,153.84222,188.39009,2
171.08206,137.76993,154.55675,115.72149,2
115.13334,39.383648,153.74745,129.71288,5
70.31902,133.90427,151.16289,183.92494,2
102.29486,126.95847,152.10753,179.55914,2
96.55178,97.303246,152.2946,143.44273,5
81.81037,43.526398,151.07019,182.62886,2
17.833696,84.90644,150.55472,175.79987,2
170.89331,126.35995,154.29099,198.47235,2
194.5726,148.9296,155.72939,79.91652,2
87.986275,121.99712,151.67651,31.178596,2
123.74576,26.303476,152.16634,126.22074,2
96.34846,45.516552,153.34215,102.41024,5
28.620943,43.390865,151.28276,200.54613,2
102.88262,92.497055,151.63425,187.61847,2
139.24944,116.06395,153.5052,171.24568,2
136.6701,76.42889,153.11197,98.92037,5
34.09114,40.866207,151.1403,80.45165,2
42.778713,62.56829,151.63242,177.73502,2
44.34087,83.32938,151.84802,169.4564,2
21.327423,32.016884,151.18536,204.30148,2
147.2217,49.18998,151.57404,165.17686,2
27.749805,144.77849,150.93196,161.71509,2
147.5309,53.695564,151.30875,78.92297,2
79.75493,131.60274,151.4907,206.7763,2
120.699326,17.40787,152.13258,91.42495,2
153.3917,133.17003,153.78796,206.0473,2
122.80904,59.767654,150.5241,174.8026,2
128.50583,1.4850739,152.34554,49.42668,5
184.44492,103.77096,153.61696,87.24557,2
34.921623,15.849041,151.95804,38.80928,5
148.93254,52.576042,151.7906,98.78895,5
119.171394,1.2951677,152.9657,84.370834,5
134.02782,74.24599,152.1313,103.248085,2
25.981083,23.51479,149.92271,162.24153,2
133.67076,118.743324,153.22641,168.71097,2
199.98203,10.50107,152.59712,96.65675,5
25.064182,63.194473,151.26167,168.03955,2
185.3351,92.92645,153.075,181.7859,2
66.972885,95.55375,151.8663,114.27938,2
48.502525,137.62473,150.59827,185.30392,2
145.17409,119.64315,153.63222,167.25052,2
196.2385,92.96587,153.22719,186.0971,2
121.63906,102.11214,152.63968,182.66272,2
187.21194,127.14524,155.76534,125.904755,5
153.74132,98.14713,153.71544,163.65836,2
148.82816,72.84104,151.90608,204.30771,2
38.50285,141.81201,150.57019,157.95695,2
12.019576,45.88349,151.24019,147.94453,2
192.46513,77.969475,152.32553,177.64171,2
58.02682,97.58717,152.33453,83.746445,5
119.55285,116.44683,152.59859,165.2466,2
152.90822,106.18705,153.82333,195.11304,2
155.14957,101.19707,153.80928,188.0398,2
113.64467,148.6749,152.99734,110.1467,2
38.870487,110.41081,151.33493,183.24442,2
113.91266,148.88306,152.8458,179.49681,2
98.17554,67.916214,151.68704,199.02878,2
15.139256,44.229393,151.20947,207.97408,2
54.588142,121.126526,151.20677,186.6337,2
110.83507,147.42586,154.28754,122.09121,5
147.70525,56.488655,151.01897,165.98967,2
192.8281,94.71835,153.39737,116.08778,2
34.98706,71.321724,151.47314,152.77553,2
41.2821,17.072876,150.59372,151.86884,2
53.620743,29.469765,149.92918,194.01646,2
11.006766,68.04597,150.67555,46.799057,2
41.610634,2.7094991,151.6626,78.77885,2
7.825895,81.21393,150.9926,74.77319,5
14.160262,98.725586,150.42859,175.28308,2
143.71747,14.778074,151.36678,223.3832,2
82.609406,114.513054,151.45,243.62878,2
106.28329,133.03275,154.01743,78.321236,5
130.2967,103.75833,153.15083,166.3996,2
9.667063,62.044903,150.76456,177.38748,2
27.432867,143.106,150.90443,174.94958,2
98.862785,127.49736,152.06033,183.3261,2
182.91061,9.989891,151.92387,200.8182,2
147.90472,76.60945,152.54588,179.63065,2
4.7853646,47.97261,150.96623,200.85658,2
11.317891,97.28596,151.25026,147.26192,5
174.15672,16.297596,151.83147,210.2026,2
68.78225,62.1875,151.94292,172.84721,2
138.2742,97.41015,153.46689,155.28137,2
51.25525,19.57075,151.04955,195.06126,2
104.01469,126.86357,152.19542,212.81128,2
153.98135,45.751507,153.56738,82.25219,5
7.7712092,28.99482,151.07466,174.09587,2
110.50182,119.097466,152.35959,110.74949,2
158.22202,35.6702,151.64252,95.723854,2
118.47982,0.6913761,152.04523,180.26437,2
147.25882,114.967766,153.76695,179.60889,2
122.72109,95.50936,152.63336,181.78673,2
58.13644,121.41888,151.83138,42.263603,5
139.62656,137.32794,153.18971,76.65462,2
86.36071,66.65839,151.87976,209.68927,2
178.53003,14.684425,152.03906,146.77483,2
81.86083,53.35667,150.90292,85.96597,2
198.497,126.60464,154.80496,175.92142,2
68.160095,51.40964,151.05775,179.91066,2
191.68863,133.16469,155.08426,171.57307,2
0.6263528,61.416935,150.5623,170.05988,2
79.620445,87.06857,152.29895,122.36645,5
61.684837,75.869,153.76537,87.20752,5
50.932938,9.111838,151.70192,159.1776,2
39.815445,29.317404,149.52396,156.19005,2
99.05767,19.287945,153.65694,93.767715,5
39.79059,149.56613,150.53673,25.682766,2
91.821365,116.65704,151.60645,191.32722,2
0.7157266,128.66177,151.0714,170.61288,2
124.92271,41.126446,152.03296,155.61453,2
83.06352,34.316246,152.3406,196.9412,2
129.32002,118.61748,153.06981,191.01683,2
105.10845,93.54055,153.46039,112.55321,5
94.13706,102.18532,152.3169,82.954,5
9.442835,15.876836,150.03363,174.12352,2
83.82199,124.892876,151.55234,81.8239,2
80.1548,126.26666,152.47668,40.224678,5
175.87445,97.418465,153.34685,186.1166,2
134.7372,70.52379,152.08235,94.87101,5
151.90213,105.7939,155.77505,99.19815,5
33.896004,51.156555,151.37685,156.96916,2
2.7886667,6.7262177,148.8674,174.11249,2
150.51482,116.35632,153.77315,229.27992,2
139.39674,68.545975,151.23398,181.57549,2
33.698544,7.1920977,151.0817,195.04056,2
124.91208,19.51696,151.94426,206.82716,2
143.71785,16.036257,151.32057,206.47337,2
194.45862,117.24285,155.29193,38.832897,5
163.91965,75.165405,152.14204,152.63005,2
88.297386,28.524277,153.29234,127.39226,5
72.27113,78.546,153.46437,60.630604,5
104.5667,112.0435,151.86385,164.39107,2
157.18909,50.773476,151.63594,160.78154,2
12.521359,85.71316,150.40643,212.6812,2
126.671814,128.07246,152.9305,82.5892,2
188.76772,149.89526,155.86559,56.632195,2
90.79902,148.59427,152.31366,90.78923,2
45.81005,26.733202,149.81607,59.371265,2
157.70451,110.79031,153.989,104.87106,2
41.975,69.948975,151.6476,192.28691,2
89.36305,80.17818,151.74152,161.13338,2
166.03401,99.66504,153.69168,181.98303,2
9.04357,65.016014,150.70805,178.97116,2
113.89177,97.308304,153.01625,61.393166,5
135.98822,51.668583,151.37143,223.80933,2
103.60207,80.56068,151.84032,94.27784,2
14.974442,109.466194,150.64954,183.08047,2
91.56855,1.2437799,153.19052,126.114525,5
146.39827,73.2264,153.13972,92.34516,5
155.14981,42.816994,151.63914,178.9793,2
58.632378,106.15443,151.73672,185.28008,2
93.069115,149.34659,152.31197,180.94075,2
199.15718,44.918762,152.94624,150.224,2
180.09618,22.979343,152.15198,173.45653,2
133.15811,117.82198,153.16557,181.58015,2
187.84843,123.47616,154.54022,195.37949,2
183.14154,118.268906,154.14084,186.90402,2
44.16138,23.28734,149.91344,172.12273,2
130.42592,115.72402,153.28842,77.67688,2
118.46742,70.08219,151.5807,182.53825,2
139.36508,20.40754,151.60356,120.65376,2
27.641075,10.138204,150.18243,212.79443,2
153.33034,125.4187,153.86984,116.97076,2
76.52668,143.49747,151.4884,101.09715,2
170.34517,66.15745,151.82948,129.48862,5
107.85277,144.41132,154.22978,81.303955,5
198.00052,61.88435,151.4248,96.749245,2
57.654854,106.377525,151.72739,162.77412,2
114.514694,79.147415,153.26451,101.03234,5
26.047829,125.2045,150.94173,71.87885,2
9.016926,13.610191,149.66374,154.05397,2
38.62747,122.37311,151.07507,120.32267,2
199.11537,53.452152,152.46774,169.60863,2
14.454054,127.16372,152.21083,85.29361,5
171.98808,115.92673,154.02946,209.56361,2
58.024315,81.38887,153.37433,30.68208,5
51.699245,98.22993,151.97862,144.53455,2
118.7749,94.27588,152.37163,204.4703,2
97.78578,42.1485,152.2868,220.38998,2
139.96904,76.793106,152.61464,113.32396,2
73.693375,144.36247,151.22112,197.116,2
132.39276,70.93338,151.60078,148.67892,2
58.92458,101.9414,151.84752,175.40233,2
121.51317,26.701672,152.1295,174.90207,2
8.851945,149.22183,151.66226,97.76215,2
60.51799,28.80001,150.74483,222.58722,2
15.9555645,71.694664,150.71497,201.82716,2
136.44125,4.266262,151.60612,176.03346,2
65.047325,143.84508,150.7947,222.87819,2
65.91342,49.739357,150.93877,157.92328,2
55.460636,127.55491,150.97484,160.24829,2
77.49192,97.510605,152.0509,79.21687,5
117.23929,64.20589,150.84404,163.22987,2
179.11401,68.623566,151.058,194.06447,2
136.7669,31.845865,151.495,177.41026,2
47.597084,126.63927,152.64087,58.186153,5
81.36794,105.04561,151.4955,227.20663,2
84.255714,38.12199,152.12212,89.21029,2
154.79086,84.79397,153.34119,134.70654,2
107.9244,131.20683,152.42705,190.01549,2
25.474783,72.25032,151.16249,138.65239,2
48.110588,66.03017,151.80151,188.0242,2
118.533516,28.60093,152.31021,185.24046,2
60.487144,59.914665,152.10414,98.07116,5
90.51266,52.516983,150.79735,205.8892,2
143.09746,80.2724,152.9011,187.56467,2
7.365845,115.35801,151.23006,135.50337,5
140.67871,80.65088,152.98224,152.87486,2
162.66743,135.99971,155.76227,95.1389,5
190.77582,15.02146,152.72745,46.88916,5
72.197624,24.819355,152.15747,174.76027,2
68.23972,121.059654,152.9256,97.962456,5
6.4024396,98.979225,150.70502,106.63496,5
113.54961,136.77489,152.7568,78.8978,2
131.48238,55.11899,150.98927,190.72545,2
75.89946,74.258286,151.94577,159.64041,2
120.37678,30.793043,152.25772,158.44638,2
3.6411169,46.73992,150.90915,203.75072,2
149.47217,27.25911,152.37814,88.28843,5
88.417564,5.453929,152.44614,184.35956,2
78.13532,38.274853,151.38698,148.55113,2
22.225286,45.939865,151.26657,198.25598,2
122.353485,117.67941,152.74078,214.3286,2
164.07195,129.42722,154.14456,191.55719,2
94.62761,96.66802,151.52698,187.76312,2
5.9128017,97.50733,150.28412,169.96855,2
167.09044,43.839706,152.04517,119.267006,2
112.79044,87.33157,152.08173,182.31425,2
140.04852,25.844824,151.59479,43.518253,2
142.36255,147.95398,154.83737,67.49072,5
153.66907,145.94084,153.72852,61.97435,2
97.459076,21.547443,154.56927,134.67784,5
147.08183,49.488373,152.06541,81.07309,5
41.54968,74.01985,151.66621,159.52577,2
175.96469,80.645836,152.63815,158.37193,2
100.48192,60.655704,152.82378,84.03625,5
85.95272,96.37767,152.87975,155.50171,5
176.59912,130.47952,154.54356,200.08017,2
188.13422,54.645817,153.9237,127.14619,5
162.90303,23.398438,151.5415,188.42723,2
1.7154313,21.15282,150.65886,136.20827,2
170.97574,60.555607,151.0889,176.63548,2
36.933132,139.92525,150.70619,105.51258,2
105.13157,11.764856,152.6814,112.70138,2
182.13608,15.523938,153.71777,58.309776,5
153.08626,54.616467,151.28107,180.77492,2
178.10445,145.28876,156.09982,89.51299,5
86.1881,127.16148,151.68561,187.22153,2
100.6338,67.279366,151.52155,190.89801,2
196.3872,94.75359,153.51619,112.2313,2
41.469692,20.234606,150.0922,221.9365,2
115.08322,20.192043,152.41074,83.511635,2
98.59356,96.39822,151.53955,161.51009,2
178.69804,51.40178,152.25528,210.81989,2
99.45863,26.29738,152.95473,130.01463,2
63.443302,50.984894,151.45091,74.258514,5
149.55096,127.00091,155.15103,70.112526,5
199.13396,2.7869935,152.09575,148.87534,2
192.18944,65.691986,151.07082,184.50491,2
65.40116,112.460075,151.58142,175.41139,2
80.69608,98.06093,151.54117,180.6197,2
130.84198,2.4857378,151.78017,74.42639,2
125.623924,103.65995,152.85188,142.40533,2
104.19987,73.38241,151.79004,168.88783,2
199.89476,44.02174,152.94429,190.05426,2
37.288155,19.130053,149.89667,168.44402,2
185.93129,100.175186,154.4753,44.411236,5
98.73045,0.10596112,152.23502,163.96733,2
154.5964,32.896534,151.63646,112.539825,2
135.74818,47.912777,151.55858,197.7034,2
34.803528,71.117195,151.44476,62.845592,2
4.3310676,75.61842,150.27844,194.2941,2
51.118786,109.977806,151.61343,171.90407,2
140.82933,4.2333474,151.577,203.0389,2
152.41434,95.81206,153.70131,174.31728,2
96.68352,21.330278,154.09999,90.066414,5
146.52402,101.7178,153.78008,72.284546,2
26.117172,104.339645,150.98123,179.38934,2
69.55314,143.98758,151.38849,44.222878,5
21.09611,71.50131,151.08199,95.91608,2
197.8932,147.98859,155.7175,178.44246,2
146.72075,126.49082,153.55984,202.14465,2
182.34644,97.88365,153.3557,189.22444,2
136.00209,13.2968645,152.5781,125.15039,5
13.839899,41.72049,151.40074,104.933235,2
161.65099,29.979052,151.93593,168.63708,5
187.90933,108.82287,153.75961,170.54709,2
76.34208,70.64235,152.10454,89.04262,2
177.89311,129.88861,156.58452,62.98398,5
136.14073,35.347965,151.65894,142.31708,2
48.61192,92.67147,151.94852,208.6651,2
183.17693,83.92909,152.77386,179.17769,2
79.566765,62.110855,151.85646,158.52425,2
94.798645,47.978104,151.28406,156.36523,2
87.12772,115.14628,151.48817,188.16805,2
185.88676,83.17503,152.70403,45.111137,2
167.85448,4.2117233,151.50587,155.85138,2
107.22815,132.55278,152.39156,188.41573,2
92.591995,48.382294,152.35,65.86343,5
115.76456,22.210457,152.38449,173.19908,2
22.803587,120.63824,150.94765,194.98914,2
96.398415,94.165955,151.54189,185.13925,2
52.38265,53.912476,151.73555,78.54052,2
100.59498,70.593155,151.73329,174.26741,2
192.96362,143.57622,155.5779,103.222824,2
91.041916,18.955986,154.55214,79.9075,5
173.60094,136.82799,154.669,67.48441,2
126.640594,69.44588,152.76485,87.599525,5
65.09067,145.56857,150.75392,210.53871,2
38.561653,79.174774,151.66086,214.18932,2
38.63777,77.13158,151.59438,175.51764,2
132.28278,39.644382,153.60695,67.58964,5
138.94978,27.364689,152.72948,113.136765,5
77.31558,149.35335,151.46228,135.78384,2
51.43794,76.54771,152.27588,91.15027,5
117.19289,61.696507,150.6725,188.46397,2
166.88478,39.469597,151.96371,159.90076,2
44.247112,50.97561,151.80864,88.379585,5
165.47583,59.725903,151.04335,192.30704,2
89.01786,126.89277,151.71233,198.16519,2
116.11299,116.19864,152.40837,100.543236,2
98.69194,144.19704,152.53549,173.51765,2
41.41863,77.51959,151.70438,176.29617,2
17.29388,77.486824,150.7259,184.6174,2
45.578686,44.802975,151.03069,195.32607,2
187.05807,109.46812,153.74576,145.44388,2
10.234204,85.14723,151.57588,126.02693,5
43.001957,41.12096,150.85866,158.34465,2
109.79472,92.886314,152.20216,82.65049,5
45.825695,52.522865,152.0252,57.149715,5
20.358952,88.62352,150.70908,164.22934,2
86.10941,48.824688,152.53171,161.53519,5
65.387024,77.44133,152.02103,152.76231,2
130.26126,145.5467,153.38762,60.949944,5
116.81954,91.869804,152.28374,186.29088,2
140.28578,116.65861,153.47633,176.7566,2
131.30594,64.05306,150.74384,196.11882,2
32.606785,47.3315,151.30573,182.5492,2
31.62512,73.32326,152.14078,114.28746,5
28.360882,124.89497,150.88335,141.69963,2
193.72655,7.055486,151.98961,146.9414,2
161.60182,1.797613,151.45308,181.79443,2
90.54919,77.46543,151.77527,178.82626,2
98.808876,20.624697,152.92723,147.31671,2
180.5923,112.09111,153.87413,149.1041,2
29.849365,142.6156,150.81883,187.1237,2
162.2659,23.17065,151.57219,181.8281,2
95.13191,109.66866,151.60231,80.458145,2
96.28997,33.772606,154.6265,55.68884,5
95.740135,101.38822,151.43657,194.09645,2
174.44647,76.29787,152.0762,172.4326,2
20.425552,78.07419,151.34668,96.275734,5
131.02744,126.32295,154.32727,50.10099,5
93.831635,51.28012,152.06705,74.98787,5
158.07417,29.39044,151.54352,54.873974,2
144.96793,139.86702,153.35916,173.4327,2
94.21924,1.3817301,153.04587,93.199615,5
128.05792,2.5055325,151.87192,194.5887,2
17.54203,130.3728,151.6552,46.060215,5
2.4293196,142.49304,151.54486,210.14056,2
12.88163,21.414787,152.11827,78.57592,5
97.37705,118.48927,151.74113,179.3625,2
182.14203,39.15094,152.54257,163.03992,2
7.589663,24.716423,152.79092,83.92854,5
79.5144,33.756065,153.8731,135.30608,5
191.8158,94.59534,153.19093,154.08836,2
117.14545,145.30241,152.88571,165.47415,2
163.8339,1.8435426,151.64072,81.30854,2
138.41803,73.793205,152.20168,112.1778,2
19.533657,53.247383,151.25858,55.913406,2
110.58127,111.732666,152.0936,166.01564,2
61.61012,41.52291,150.02812,182.20186,2
46.940502,147.27353,150.43558,177.15565,2
142.52188,23.569374,151.3098,206.40808,2
82.9662,65.67167,151.89723,128.91528,2
103.146935,106.89968,151.71277,81.506256,2
117.22411,45.68909,153.81642,107.580925,5
71.96034,68.595245,152.06818,199.60019,2
127.62465,98.203156,152.92738,168.97855,2
60.312164,18.402885,151.66956,187.6894,2
